name,slug,url
Julia Glushko,JuliaGlushko,https://www.tennisabstract.com/charting/JuliaGlushko.html
Natalia Vikhlyantseva,NataliaVikhlyantseva,https://www.tennisabstract.com/charting/NataliaVikhlyantseva.html
Misaki Doi,MisakiDoi,https://www.tennisabstract.com/charting/MisakiDoi.html
Lucie Hradecka,LucieHradecka,https://www.tennisabstract.com/charting/LucieHradecka.html
Evgeniya Rodina,EvgeniyaRodina,https://www.tennisabstract.com/charting/EvgeniyaRodina.html
Richel Hogenkamp,RichelHogenkamp,https://www.tennisabstract.com/charting/RichelHogenkamp.html
Alison Van Uytvanck,AlisonVanUytvanck,https://www.tennisabstract.com/charting/AlisonVanUytvanck.html
Kateryna Bondarenko,KaterynaBondarenko,https://www.tennisabstract.com/charting/KaterynaBondarenko.html
Kateryna Baindl,KaterynaBaindl,https://www.tennisabstract.com/charting/KaterynaBaindl.html
Su Wei Hsieh,SuWeiHsieh,https://www.tennisabstract.com/charting/SuWeiHsieh.html
Cristina Andreea Mitu,CristinaAndreeaMitu,https://www.tennisabstract.com/charting/CristinaAndreeaMitu.html
Alexa Glatch,AlexaGlatch,https://www.tennisabstract.com/charting/AlexaGlatch.html
Katerina Stewart,KaterinaStewart,https://www.tennisabstract.com/charting/KaterinaStewart.html
Paula Cristina Goncalves,PaulaCristinaGoncalves,https://www.tennisabstract.com/charting/PaulaCristinaGoncalves.html
Allie Kiick,AllieKiick,https://www.tennisabstract.com/charting/AllieKiick.html
Mariana Duque Marino,MarianaDuqueMarino,https://www.tennisabstract.com/charting/MarianaDuqueMarino.html
Irina Khromacheva,IrinaKhromacheva,https://www.tennisabstract.com/charting/IrinaKhromacheva.html
Veronica Cepede Royg,VeronicaCepedeRoyg,https://www.tennisabstract.com/charting/VeronicaCepedeRoyg.html
Yi Fan Xu,YiFanXu,https://www.tennisabstract.com/charting/YiFanXu.html
Margarita Gasparyan,MargaritaGasparyan,https://www.tennisabstract.com/charting/MargaritaGasparyan.html
Anna Tatishvili,AnnaTatishvili,https://www.tennisabstract.com/charting/AnnaTatishvili.html
Kristie Ahn,KristieAhn,https://www.tennisabstract.com/charting/KristieAhn.html
Rebecca Peterson,RebeccaPeterson,https://www.tennisabstract.com/charting/RebeccaPeterson.html
Ivana Jorovic,IvanaJorovic,https://www.tennisabstract.com/charting/IvanaJorovic.html
Olga Savchuk,OlgaSavchuk,https://www.tennisabstract.com/charting/OlgaSavchuk.html
Risa Ozaki,RisaOzaki,https://www.tennisabstract.com/charting/RisaOzaki.html
Barbara Haas,BarbaraHaas,https://www.tennisabstract.com/charting/BarbaraHaas.html
Mayo Hibi,MayoHibi,https://www.tennisabstract.com/charting/MayoHibi.html
Samantha Crawford,SamanthaCrawford,https://www.tennisabstract.com/charting/SamanthaCrawford.html
Elitsa Kostova,ElitsaKostova,https://www.tennisabstract.com/charting/ElitsaKostova.html
Vera Lapko,VeraLapko,https://www.tennisabstract.com/charting/VeraLapko.html
Kristina Kucova,KristinaKucova,https://www.tennisabstract.com/charting/KristinaKucova.html
Julia Boserup,JuliaBoserup,https://www.tennisabstract.com/charting/JuliaBoserup.html
Ipek Soylu,IpekSoylu,https://www.tennisabstract.com/charting/IpekSoylu.html
Lesley Pattinama Kerkhove,LesleyPattinamaKerkhove,https://www.tennisabstract.com/charting/LesleyPattinamaKerkhove.html
Antonia Lottner,AntoniaLottner,https://www.tennisabstract.com/charting/AntoniaLottner.html
Varvara Flink,VarvaraFlink,https://www.tennisabstract.com/charting/VarvaraFlink.html
Olesya Pervushina,OlesyaPervushina,https://www.tennisabstract.com/charting/OlesyaPervushina.html
Miyu Kato,MiyuKato,https://www.tennisabstract.com/charting/MiyuKato.html
Nadia Podoroska,NadiaPodoroska,https://www.tennisabstract.com/charting/NadiaPodoroska.html
Maryna Zanevska,MarynaZanevska,https://www.tennisabstract.com/charting/MarynaZanevska.html
Kai Chen Chang,KaiChenChang,https://www.tennisabstract.com/charting/KaiChenChang.html
Anastasia Pivovarova,AnastasiaPivovarova,https://www.tennisabstract.com/charting/AnastasiaPivovarova.html
Xinyun Han,XinyunHan,https://www.tennisabstract.com/charting/XinyunHan.html
Kai Lin Zhang,KaiLinZhang,https://www.tennisabstract.com/charting/KaiLinZhang.html
Conny Perrin,ConnyPerrin,https://www.tennisabstract.com/charting/ConnyPerrin.html
Quirine Lemoine,QuirineLemoine,https://www.tennisabstract.com/charting/QuirineLemoine.html
Daniela Seguel,DanielaSeguel,https://www.tennisabstract.com/charting/DanielaSeguel.html
Fanny Stollar,FannyStollar,https://www.tennisabstract.com/charting/FannyStollar.html
Polina Monova,PolinaMonova,https://www.tennisabstract.com/charting/PolinaMonova.html
Sofya Zhuk,SofyaZhuk,https://www.tennisabstract.com/charting/SofyaZhuk.html
Francesca Di Lorenzo,FrancescaDiLorenzo,https://www.tennisabstract.com/charting/FrancescaDiLorenzo.html
Ulrikke Eikeri,UlrikkeEikeri,https://www.tennisabstract.com/charting/UlrikkeEikeri.html
Bibiane Schoofs,BibianeSchoofs,https://www.tennisabstract.com/charting/BibianeSchoofs.html
Ellen Perez,EllenPerez,https://www.tennisabstract.com/charting/EllenPerez.html
Zoe Hives,ZoeHives,https://www.tennisabstract.com/charting/ZoeHives.html
Giulia Gatto Monticone,GiuliaGattoMonticone,https://www.tennisabstract.com/charting/GiuliaGattoMonticone.html
Martina Di Giuseppe,MartinaDiGiuseppe,https://www.tennisabstract.com/charting/MartinaDiGiuseppe.html
Pemra Ozgen,PemraOzgen,https://www.tennisabstract.com/charting/PemraOzgen.html
Weronika Baszak,WeronikaBaszak,https://www.tennisabstract.com/charting/WeronikaBaszak.html
Marcela Zacarias,MarcelaZacarias,https://www.tennisabstract.com/charting/MarcelaZacarias.html
Joanne Zuger,JoanneZuger,https://www.tennisabstract.com/charting/JoanneZuger.html
Mirjam Bjorklund,MirjamBjorklund,https://www.tennisabstract.com/charting/MirjamBjorklund.html
Daniela Vismane,DanielaVismane,https://www.tennisabstract.com/charting/DanielaVismane.html
Catherine Harrison,CatherineHarrison,https://www.tennisabstract.com/charting/CatherineHarrison.html
Fernanda Contreras Gomez,FernandaContrerasGomez,https://www.tennisabstract.com/charting/FernandaContrerasGomez.html
Liv Hovde,LivHovde,https://www.tennisabstract.com/charting/LivHovde.html
Stacey Fung,StaceyFung,https://www.tennisabstract.com/charting/StaceyFung.html
